"Dataset","SourceMatchID","Status","Reasons"
"international_matches","2021-07-02_Peru_Paraguay","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-03_Brazil_Chile","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-03_Uruguay_Colombia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-03_Argentina_Ecuador","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-06_Argentina_Colombia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-07_Brazil_Peru","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-09_Colombia_Peru","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2021-07-10_Argentina_Brazil","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-12_Qatar_Lebanon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-13_China_Tajikistan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-13_Uzbekistan_Syria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-13_Australia_India","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-14_Japan_Vietnam","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2024-01-14_UAE_Hong Kong","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-14_Iran_Palestine","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2024-01-15_Iraq_Indonesia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-15_Thailand_Kyrgyzstan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-15_Saudi Arabia_Oman","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Korea Republic_Bahrain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Indonesia_Vietnam","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Iraq_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_Lebanon_China","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_Tajikistan_Qatar","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_Syria_Australia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_India_Uzbekistan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Palestine_UAE","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Hong Kong_Iran","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Vietnam_Indonesia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Japan_Iraq","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-19_Oman_Thailand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-19_Kyrgyzstan_Saudi Arabia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-19_Bahrain_Malaysia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-20_Jordan_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-20_Qatar_China","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-20_Tajikistan_Lebanon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-21_Australia_Uzbekistan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-21_Syria_India","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-22_Hong Kong_Palestine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-22_Iran_UAE","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Japan_Indonesia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Iraq_Vietnam","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Korea Republic_Malaysia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Jordan_Bahrain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Saudi Arabia_Thailand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Kyrgyzstan_Oman","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-28_Australia_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-28_Uzbekistan_Thailand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-29_Syria_India","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-29_Iran_Syria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-29_Qatar_Palestine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-30_Uzbekistan_Thailand","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-30_Saudi Arabia_South Korea","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-30_Bahrain_Japan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-31_Iraq_Jordan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-01_Qatar_Uzbekistan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-01_Japan_Iran","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-02_Korea Republic_Australia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-02_Jordan_Tajikistan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-06_Jordan_Korea Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-06_Qatar_Iran","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-10_Iran_Jordan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-10_Qatar_Jordan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-13_Ivory Coast_Guinea-Bissau","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-13_Nigeria_Equatorial Guinea","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-14_Egypt_Mozambique","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-14_Ghana_Cape Verde","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-15_Senegal_Gambia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-15_Cameroon_Guinea","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Algeria_Angola","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Burkina Faso_Mauritania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Tunisia_Namibia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-16_Mali_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_Morocco_Tanzania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-17_DR Congo_Zambia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Equatorial Guinea_Guinea-Bissau","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Ivory Coast_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Egypt_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-18_Cape Verde_Mozambique","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-19_Guinea_Gambia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-19_Cameroon_Senegal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-20_Angola_Mauritania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-20_Algeria_Burkina Faso","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-21_Namibia_Mali","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-21_South Africa_Tunisia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-22_Zambia_Morocco","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-22_Tanzania_DR Congo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-23_Guinea-Bissau_Nigeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-23_Equatorial Guinea_Ivory Coast","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2024-01-23_Mozambique_Ghana","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-23_Cape Verde_Egypt","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Gambia_Cameroon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Guinea_Senegal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Burkina Faso_Angola","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-25_Mauritania_Algeria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Tunisia_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Namibia_Mali","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_Morocco_Tanzania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-24_DR Congo_Zambia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-27_Angola_Namibia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-27_Nigeria_Cameroon","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-28_Equatorial Guinea_Guinea","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-28_Egypt_DR Congo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-29_Cape Verde_Mauritania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-29_Senegal_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-30_Mali_Burkina Faso","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-01-30_Morocco_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-02_Nigeria_Angola","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-02_DR Congo_Guinea","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-03_Mali_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-03_Cape Verde_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-07_Nigeria_South Africa","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-07_Ivory Coast_DR Congo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-09_South Africa_DR Congo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2024-02-11_Nigeria_Ivory Coast","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-01_Poland_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-01_Hungary_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-01_Italy_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-01_Turkey_Faroe Islands","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Spain_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Czech Republic_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Serbia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Slovenia_Sweden","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Northern Ireland_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-02_Kosovo_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-03_France_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-03_Belgium_Netherlands","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-03_Croatia_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-03_Belarus_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-03_Lithuania_Luxembourg","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-04_Kazakhstan_Moldova","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-04_Azerbaijan_Luxembourg","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-04_Liechtenstein_Moldova","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Finland_Bosnia and Herzegovina","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Denmark_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Austria_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Belgium_Poland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Germany_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Switzerland_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-05_Portugal_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-06_Sweden_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-06_Norway_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-06_Scotland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-06_Ireland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-07_Latvia_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-07_Liechtenstein_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-08_Faroe Islands_Turkey","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-08_Lithuania_Turkey","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-09_Portugal_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-09_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-09_Northern Ireland_Cyprus","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-09_Kosovo_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Hungary_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Netherlands_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Wales_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Austria_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Croatia_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Sweden_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Norway_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Scotland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-10_Ireland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-11_Greece_Kosovo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-11_Cyprus_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-11_Latvia_Liechtenstein","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-11_Andorra_Latvia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-12_Turkey_Lithuania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-12_Luxembourg_Faroe Islands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-12_Belarus_Azerbaijan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-12_Slovakia_Kazakhstan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-12_Moldova_Latvia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Hungary_England","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Italy_Germany","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Spain_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Czech Republic_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Scotland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Armenia_Scotland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Ireland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Ukraine_Scotland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Finland_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Bosnia and Herzegovina_Finland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-22_Montenegro_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Denmark_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Croatia_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_France_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Croatia_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Netherlands_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Poland_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Wales_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Belgium_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Italy_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Germany_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Hungary_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Portugal_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Switzerland_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Czech Republic_Portugal","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-23_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-24_Serbia_Sweden","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-24_Slovenia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-24_Sweden_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-24_Norway_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-25_Greece_Northern Ireland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-25_Cyprus_Kosovo","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-25_Kosovo_Cyprus","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-25_Northern Ireland_Greece","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Latvia_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Liechtenstein_Andorra","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Andorra_Liechtenstein","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Latvia_Moldova","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Azerbaijan_Slovakia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Belarus_Kazakhstan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Kazakhstan_Belarus","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Slovakia_Azerbaijan","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Moldova_Latvia","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Turkey_Faroe Islands","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Luxembourg_Lithuania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Faroe Islands_Turkey","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Lithuania_Luxembourg","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_England_Italy","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Germany_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Hungary_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Italy_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Netherlands_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Wales_Poland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Belgium_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Croatia_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_France_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Austria_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Denmark_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Portugal_Czech Republic","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Czech Republic_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Switzerland_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Serbia_Sweden","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Slovenia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Sweden_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-26_Norway_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Finland_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Bosnia and Herzegovina_Finland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Montenegro_Romania","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Scotland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Armenia_Scotland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Ireland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-09-27_Ukraine_Scotland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Netherlands_Wales","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Poland_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Hungary_Germany","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Italy_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Spain_Czech Republic","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-14_Portugal_Switzerland","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Denmark_France","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Croatia_Austria","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Austria_Denmark","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_France_Croatia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Netherlands_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Poland_Netherlands","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Wales_Belgium","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Italy_England","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Germany_Hungary","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_England_Hungary","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Italy_Germany","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Spain_Switzerland","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Portugal_Czech Republic","QUARANTINED","IMPLAUSIBLE_SHOTS|UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Czech Republic_Spain","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-15_Switzerland_Portugal","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Sweden_Serbia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Slovenia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Serbia_Norway","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Norway_Slovenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Scotland_Armenia","QUARANTINED","UNVERIFIABLE_SOURCE"
"international_matches","2022-06-16_Ireland_Ukraine","QUARANTINED","UNVERIFIABLE_SOURCE"
